0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
271605.0,2.412608362275458,8.42862161618002,38236995996.039154,0.6632790484646277,16.2298,114.252,1011.09,1141.63,0.064823,-0.6163738064873908,-2.909345116547447,-1.6436924811162652,-1.8356954925849047,0.01,6.286366229641202,6.929055328255586,7.037416262573135,8.6432,58511999761.10304,4.095561931278506
271605.0,3.1783784360129053,11.17082650002136,40402975932.8011,0.8864166651953348,16.2298,114.252,1011.09,1141.63,0.064823,-0.6163738064873908,-2.909345116547447,-1.6436924811162652,-1.8356954925849047,0.01,6.286366229641202,6.929055328255586,7.037416262573135,8.6432,58511999761.10304,4.095561931278506
349124.0,3.4137440554008154,6.845441293237765,31596946009.59528,0.7542765240473072,9.7895,24.6821,391.979,426.495,0.0194873,-0.2877295119440856,-2.9101020746998025,-1.6707594868479985,-1.9037220950127172,0.07,6.453536373122342,6.97852409001308,7.113889144064958,7.2934,37521824263.14159,3.851803550085485
349124.0,3.4643567770919987,7.10204154787691,32006014499.567677,0.7655850666123413,9.7895,24.6821,391.979,426.495,0.0194873,-0.2877295119440856,-2.9101020746998025,-1.6707594868479985,-1.9037220950127172,0.07,6.453536373122342,6.97852409001308,7.113889144064958,7.2934,37521824263.14159,3.851803550085485
349124.0,3.328899052137897,7.369500914405069,32382708039.577778,0.8709572964024015,9.7895,24.6821,391.979,426.495,0.0194873,-0.2877295119440856,-2.9101020746998025,-1.6707594868479985,-1.9037220950127172,0.07,6.453536373122342,6.97852409001308,7.113889144064958,7.2934,37521824263.14159,3.851803550085485
313819.0,4.005127678677087,8.952555647162102,27483018801.019184,0.5962428876015389,9.90487,29.3631,654.008,693.33,0.0524405,-1.034485412530904,-2.9583917058119105,-1.581466427414836,-1.7444264576659578,0.1,6.099382847290686,6.903688235220264,6.986911284746663,9.2644,37882579963.59107,3.8601005742945893
313819.0,2.7549771119410567,10.088320758201071,25866300677.974888,0.5265408726466092,9.90487,29.3631,654.008,693.33,0.0524405,-1.034485412530904,-2.9583917058119105,-1.581466427414836,-1.7444264576659578,0.1,6.099382847290686,6.903688235220264,6.986911284746663,9.2644,37882579963.59107,3.8601005742945893
313819.0,2.951032469036789,11.196775688797498,25568975186.96277,0.4626097018397218,9.90487,29.3631,654.008,693.33,0.0524405,-1.034485412530904,-2.9583917058119105,-1.581466427414836,-1.7444264576659578,0.1,6.099382847290686,6.903688235220264,6.986911284746663,9.2644,37882579963.59107,3.8601005742945893
389582.0,7.1838190588260575,5.015327875533107,22088264241.786045,0.8375093242240343,6.55829,10.0786,274.25,290.918,0.000400682,0.9994766071174652,-3.1643726995083137,-1.814349749169574,-2.148413190689305,0.06,6.9957781156769885,7.362092919096119,7.547450533647975,4.0644,24277451586.34412,3.988080009921341
389582.0,5.652914946151035,4.134050508314387,20705902426.42813,0.583202812783131,6.55829,10.0786,274.25,290.918,0.000400682,0.9994766071174652,-3.1643726995083137,-1.814349749169574,-2.148413190689305,0.06,6.9957781156769885,7.362092919096119,7.547450533647975,4.0644,24277451586.34412,3.988080009921341
389582.0,5.410739548747559,3.820777784062076,19240056117.38379,0.6931464457471938,6.55829,10.0786,274.25,290.918,0.000400682,0.9994766071174652,-3.1643726995083137,-1.814349749169574,-2.148413190689305,0.06,6.9957781156769885,7.362092919096119,7.547450533647975,4.0644,24277451586.34412,3.988080009921341
444824.0,8.446510164672505,3.684701864720772,13937126853.16311,0.8177370217523361,3.32954,1.39075,109.223,113.959,0.0,0.3183598830847892,-3.305425118662296,-1.8057344725423203,-2.223272600448603,0.05,7.269695875100409,7.577287533403802,7.790405099062956,2.7106,14061364037.581245,3.4955166624529395
367520.0,3.1036093838181045,6.833924576579826,28837465469.90661,0.7573647523164113,10.8206,7.91088,406.616,425.394,0.0,-0.7575382796618463,-3.075397595391733,-1.72479371302439,-1.9549754562728905,0.06,6.529042889118046,7.115035869614757,7.237807894776626,7.0324,36540568281.5703,4.371546318323561
367520.0,3.63645446923711,5.703102347237193,29735009380.978893,0.6293805131671757,10.8206,7.91088,406.616,425.394,0.0,-0.7575382796618463,-3.075397595391733,-1.72479371302439,-1.9549754562728905,0.06,6.529042889118046,7.115035869614757,7.237807894776626,7.0324,36540568281.5703,4.371546318323561
