TNG_ID,REDSHIFT,SERSIC_IDX,HALFMASSRAD,SERSIC_LUM,AXIS_RATIO,MASS_STAR,MASS_GAS,MASS_DM,MASS_ALL,SFR,SLOPE_GAS,SLOPE_STAR,SLOPE_DM,SLOPE_ALL,INTERCEPT_GAS,INTERCEPT_STAR,INTERCEPT_DM,INTERCEPT_ALL,HMR_STAR,SPS_LUM,MLR
361418,0,9.565064613,5.46348231,15502352117,0.5723836399,5.45007,26.9213,456.437,488.839,0.0108264,-0.3444471053,-3.187295536,-1.698318343,-1.940618776,4.690972432,6.789569365,7.427264212,7.545316923,3.9601,19360356372,4.15767275
361418,0,10.01978366,5.869138259,15427818371,0.7145803286,5.45007,26.9213,456.437,488.839,0.0108264,-0.3444471053,-3.187295536,-1.698318343,-1.940618776,4.690972432,6.789569365,7.427264212,7.545316923,3.9601,19360356372,4.15767275
361418,0,11.57503925,5.548502628,16502523697,0.7112865976,5.45007,26.9213,456.437,488.839,0.0108264,-0.3444471053,-3.187295536,-1.698318343,-1.940618776,4.690972432,6.789569365,7.427264212,7.545316923,3.9601,19360356372,4.15767275
461364,0,11.98859932,3.691434495,14012696176,0.7589202667,3.91055,2.8845,142.001,148.822,0.134563,-0.9624310503,-3.33832627,-1.954291555,-2.316891303,4.660281384,7.233971628,7.582766544,7.775966751,2.7007,15302978119,3.772392897
461364,0,12.26318572,4.065527336,15701456708,0.7354128522,3.91055,2.8845,142.001,148.822,0.134563,-0.9624310503,-3.33832627,-1.954291555,-2.316891303,4.660281384,7.233971628,7.582766544,7.775966751,2.7007,15302978119,3.772392897
461364,0,12.79276206,4.13556199,14216151835,0.859680495,3.91055,2.8845,142.001,148.822,0.134563,-0.9624310503,-3.33832627,-1.954291555,-2.316891303,4.660281384,7.233971628,7.582766544,7.775966751,2.7007,15302978119,3.772392897
344987,0,2.143650475,8.748303779,33769051450,0.7910939111,12.3439,29.122,505.29,546.808,0.771613,0.2744127721,-2.977363989,-1.744684854,-1.907561036,4.845103681,6.223185494,6.872577752,6.98299729,8.529,49713398452,3.665537206
344987,0,3.481148675,11.64110407,40197237682,0.9403096384,12.3439,29.122,505.29,546.808,0.771613,0.2744127721,-2.977363989,-1.744684854,-1.907561036,4.845103681,6.223185494,6.872577752,6.98299729,8.529,49713398452,3.665537206
344987,0,3.048469937,9.415643101,40215569393,0.7467702181,12.3439,29.122,505.29,546.808,0.771613,0.2744127721,-2.977363989,-1.744684854,-1.907561036,4.845103681,6.223185494,6.872577752,6.98299729,8.529,49713398452,3.665537206
476118,0,2.500535282,2.480357351,19732852321,0.7006523023,4.20959,4.76688,107.678,116.668,0.454677,-0.1102215633,-3.211960493,-1.83601574,-2.240778883,5.328271119,7.245208412,7.451317207,7.698444895,2.8774,23274762747,2.669986069
476118,0,3.021712769,2.601092964,20348619938,0.6463833396,4.20959,4.76688,107.678,116.668,0.454677,-0.1102215633,-3.211960493,-1.83601574,-2.240778883,5.328271119,7.245208412,7.451317207,7.698444895,2.8774,23274762747,2.669986069
476118,0,2.672846895,2.638982796,19217127176,0.9493988851,4.20959,4.76688,107.678,116.668,0.454677,-0.1102215633,-3.211960493,-1.83601574,-2.240778883,5.328271119,7.245208412,7.451317207,7.698444895,2.8774,23274762747,2.669986069
337444,0,2.504498172,6.337799081,22793995995,0.7042750222,9.29171,38.4359,541.295,589.066,0.0831633,-0.4726033,-3.104825146,-1.775561962,-2.068341831,4.899465288,6.93251241,7.400247113,7.556552126,4.3772,35001830488,3.9191869
337444,0,4.317139572,6.255889405,27295123100,0.9200925215,9.29171,38.4359,541.295,589.066,0.0831633,-0.4726033,-3.104825146,-1.775561962,-2.068341831,4.899465288,6.93251241,7.400247113,7.556552126,4.3772,35001830488,3.9191869
337444,0,3.297834417,7.461081876,25584865073,0.8640364817,9.29171,38.4359,541.295,589.066,0.0831633,-0.4726033,-3.104825146,-1.775561962,-2.068341831,4.899465288,6.93251241,7.400247113,7.556552126,4.3772,35001830488,3.9191869
454898,0,7.361708198,6.408879357,27559489802,0.5566698171,5.65884,6.09087,143.206,154.978,0.108891,2.495680493,-3.041777018,-1.834378558,-2.041872697,3.814642716,6.569974835,7.108515264,7.241888423,5.1683,26791340230,3.118082322
454898,0,5.66768887,5.86505977,25038396752,0.8795781672,5.65884,6.09087,143.206,154.978,0.108891,2.495680493,-3.041777018,-1.834378558,-2.041872697,3.814642716,6.569974835,7.108515264,7.241888423,5.1683,26791340230,3.118082322
454898,0,5.513931323,5.832215539,25066780816,0.9568093281,5.65884,6.09087,143.206,154.978,0.108891,2.495680493,-3.041777018,-1.834378558,-2.041872697,3.814642716,6.569974835,7.108515264,7.241888423,5.1683,26791340230,3.118082322
394850,0,2.624624895,7.173251854,35725503553,0.5125652241,9.69367,8.53816,259.12,277.381,0.548424,0.3375361861,-2.889197067,-1.821437984,-1.977120861,4.696721728,6.356451696,7.004954185,7.110489126,7.2952,39482096077,3.624623742
394850,0,2.2536926,7.402065601,33036443836,0.4987414118,9.69367,8.53816,259.12,277.381,0.548424,0.3375361861,-2.889197067,-1.821437984,-1.977120861,4.696721728,6.356451696,7.004954185,7.110489126,7.2952,39482096077,3.624623742
394850,0,3.508838403,11.53889034,32922968897,0.929335567,9.69367,8.53816,259.12,277.381,0.548424,0.3375361861,-2.889197067,-1.821437984,-1.977120861,4.696721728,6.356451696,7.004954185,7.110489126,7.2952,39482096077,3.624623742
417793,0,6.157159481,4.353975293,17132778614,0.9785974641,5.06715,10.1104,247.433,262.634,0.00050956,-0.4764900988,-3.031931495,-1.6113233,-1.956812775,4.841151952,6.890224078,7.284929336,7.465491264,3.8235,18713441077,3.997287768
417793,0,5.749612618,4.11737859,17010834870,0.7913395172,5.06715,10.1104,247.433,262.634,0.00050956,-0.4764900988,-3.031931495,-1.6113233,-1.956812775,4.841151952,6.890224078,7.284929336,7.465491264,3.8235,18713441077,3.997287768
417793,0,4.742745634,3.910638131,15713603352,0.6260747572,5.06715,10.1104,247.433,262.634,0.00050956,-0.4764900988,-3.031931495,-1.6113233,-1.956812775,4.841151952,6.890224078,7.284929336,7.465491264,3.8235,18713441077,3.997287768
469147,0,2.019511519,4.444323861,21325722256,0.9194147089,5.74851,1.65982,124.713,132.136,0,-1.038539096,-3.068134005,-1.85950215,-2.150843782,4.715740159,6.894815219,7.256348695,7.435486324,4.1486,24687629021,3.437402173
469147,0,2.49059837,4.032032894,21662958919,0.8531536165,5.74851,1.65982,124.713,132.136,0,-1.038539096,-3.068134005,-1.85950215,-2.150843782,4.715740159,6.894815219,7.256348695,7.435486324,4.1486,24687629021,3.437402173
469147,0,2.837345665,3.648931158,20757353146,0.8577625087,5.74851,1.65982,124.713,132.136,0,-1.038539096,-3.068134005,-1.85950215,-2.150843782,4.715740159,6.894815219,7.256348695,7.435486324,4.1486,24687629021,3.437402173
406495,0,7.088666525,2.902562997,12030045516,0.6403119298,4.96826,9.56517,302.872,317.436,0,-1.576585684,-3.49970242,-1.782431244,-2.308978197,5.046466512,7.699452956,7.941839362,8.191748284,2.0279,16708091328,4.389921704
406495,0,5.047563898,2.840065261,12660558120,0.6716916651,4.96826,9.56517,302.872,317.436,0,-1.576585684,-3.49970242,-1.782431244,-2.308978197,5.046466512,7.699452956,7.941839362,8.191748284,2.0279,16708091328,4.389921704
406495,0,9.872311918,3.030259819,14499603139,0.4999120904,4.96826,9.56517,302.872,317.436,0,-1.576585684,-3.49970242,-1.782431244,-2.308978197,5.046466512,7.699452956,7.941839362,8.191748284,2.0279,16708091328,4.389921704
456921,0,2.72401528,3.061462122,16761309859,0.8209037369,4.29001,2.84892,112.123,119.275,0,0.4756866744,-3.071197554,-1.869130102,-2.238218051,4.034433108,7.194332134,7.435108464,7.658166383,3.1577,17552720258,3.608315825
456921,0,2.67949294,3.510531024,17793829877,0.7966214334,4.29001,2.84892,112.123,119.275,0,0.4756866744,-3.071197554,-1.869130102,-2.238218051,4.034433108,7.194332134,7.435108464,7.658166383,3.1577,17552720258,3.608315825
456921,0,3.108778123,3.297321243,17813406273,0.9404835306,4.29001,2.84892,112.123,119.275,0,0.4756866744,-3.071197554,-1.869130102,-2.238218051,4.034433108,7.194332134,7.435108464,7.658166383,3.1577,17552720258,3.608315825
384705,0,2.136154009,9.158358277,34946182996,0.7883581949,10.8673,13.1444,324.792,348.833,0.0441783,-0.3726215051,-2.952799872,-1.892945194,-2.042447329,4.719454377,6.06402508,6.726465233,6.829655945,9.4512,47075727434,3.408005087
384705,0,2.667829668,9.314404888,36865666184,0.9768670112,10.8673,13.1444,324.792,348.833,0.0441783,-0.3726215051,-2.952799872,-1.892945194,-2.042447329,4.719454377,6.06402508,6.726465233,6.829655945,9.4512,47075727434,3.408005087
384705,0,3.619638584,10.7112169,39128339909,0.7778566875,10.8673,13.1444,324.792,348.833,0.0441783,-0.3726215051,-2.952799872,-1.892945194,-2.042447329,4.719454377,6.06402508,6.726465233,6.829655945,9.4512,47075727434,3.408005087
343039,0,4.265232038,8.570097962,28364379530,0.7555694941,9.94229,26.6274,643.795,680.418,0.00525879,-0.961573567,-2.944273981,-1.612405255,-1.769320311,4.374065678,6.134012649,6.948633055,7.028216547,8.1911,38654536504,3.798023921
343039,0,3.968509314,8.604279759,27600821126,0.7625439233,9.94229,26.6274,643.795,680.418,0.00525879,-0.961573567,-2.944273981,-1.612405255,-1.769320311,4.374065678,6.134012649,6.948633055,7.028216547,8.1911,38654536504,3.798023921
343039,0,3.182133425,9.700632673,27461995410,0.5171979686,9.94229,26.6274,643.795,680.418,0.00525879,-0.961573567,-2.944273981,-1.612405255,-1.769320311,4.374065678,6.134012649,6.948633055,7.028216547,8.1911,38654536504,3.798023921
494009,0,3.213616386,3.20495031,14956253450,0.7506119539,4.30194,0.343437,99.1315,103.795,0,-2.288574766,-3.107529152,-1.83939467,-2.20353618,4.974473833,7.146850702,7.408434848,7.625064666,3.1434,17109822548,3.711704616
494009,0,2.549479039,2.965459339,14220701458,0.7839456517,4.30194,0.343437,99.1315,103.795,0,-2.288574766,-3.107529152,-1.83939467,-2.20353618,4.974473833,7.146850702,7.408434848,7.625064666,3.1434,17109822548,3.711704616
494009,0,2.716622218,3.097951086,14431125891,0.738454644,4.30194,0.343437,99.1315,103.795,0,-2.288574766,-3.107529152,-1.83939467,-2.20353618,4.974473833,7.146850702,7.408434848,7.625064666,3.1434,17109822548,3.711704616
306516,0,3.155662895,9.865250523,68958734428,0.7487395451,22.3224,58.0233,782.292,862.712,0.0438982,-0.8830667337,-2.939130997,-1.601003636,-1.85874731,4.724737315,6.345411322,6.845911908,6.990731567,9.5193,87089826281,3.784006967
306516,0,3.65747156,11.16163257,73776972216,0.6884619461,22.3224,58.0233,782.292,862.712,0.0438982,-0.8830667337,-2.939130997,-1.601003636,-1.85874731,4.724737315,6.345411322,6.845911908,6.990731567,9.5193,87089826281,3.784006967
306516,0,3.115318351,9.564790134,67529805907,0.7844025438,22.3224,58.0233,782.292,862.712,0.0438982,-0.8830667337,-2.939130997,-1.601003636,-1.85874731,4.724737315,6.345411322,6.845911908,6.990731567,9.5193,87089826281,3.784006967
356906,0,6.193161868,3.368503629,12172006630,0.5693818573,4.10254,22.3836,425.349,451.86,0,-2.352240379,-3.229132918,-1.697441529,-2.088835452,5.119907775,7.325036003,7.696297407,7.888961623,2.5928,14167096879,4.276429888
356906,0,5.597895858,3.14312409,11602452879,0.7766578885,4.10254,22.3836,425.349,451.86,0,-2.352240379,-3.229132918,-1.697441529,-2.088835452,5.119907775,7.325036003,7.696297407,7.888961623,2.5928,14167096879,4.276429888
293439,0,3.646310825,11.19453098,48911065621,0.7334226185,16.2104,31.841,683.442,731.572,0.251115,-0.7335105976,-3.013798026,-1.770606442,-1.95819678,4.736945064,6.122805797,6.748906115,6.862858326,10.2257,59111221350,4.048515597
293439,0,3.097509735,10.42129983,45672074954,0.7046624422,16.2104,31.841,683.442,731.572,0.251115,-0.7335105976,-3.013798026,-1.770606442,-1.95819678,4.736945064,6.122805797,6.748906115,6.862858326,10.2257,59111221350,4.048515597
293439,0,2.745106204,10.71332727,44460294438,0.8267366222,16.2104,31.841,683.442,731.572,0.251115,-0.7335105976,-3.013798026,-1.770606442,-1.95819678,4.736945064,6.122805797,6.748906115,6.862858326,10.2257,59111221350,4.048515597
401535,0,3.596803196,8.924529143,11526903074,0.7054582465,4.21376,12.77,241.256,258.257,0.0564983,-0.4141521798,-2.920153706,-1.727915074,-1.850076321,4.675193069,5.895539968,6.705679628,6.785019175,6.6612,18415745627,3.377806331
401535,0,4.252595805,10.376249,11513672741,0.7198849286,4.21376,12.77,241.256,258.257,0.0564983,-0.4141521798,-2.920153706,-1.727915074,-1.850076321,4.675193069,5.895539968,6.705679628,6.785019175,6.6612,18415745627,3.377806331
401535,0,5.669038073,9.070156367,13747053744,0.6590471631,4.21376,12.77,241.256,258.257,0.0564983,-0.4141521798,-2.920153706,-1.727915074,-1.850076321,4.675193069,5.895539968,6.705679628,6.785019175,6.6612,18415745627,3.377806331
465136,0,2.221278782,5.747906737,18261882869,0.7524919828,5.89435,3.25821,110.228,119.395,0.136449,0.3071327776,-2.989505868,-1.841095937,-2.140772975,4.898523284,6.770001347,7.120091517,7.309622921,4.213,27198840024,3.199194136
465136,0,5.034860634,7.533027206,24755612498,0.9797890552,5.89435,3.25821,110.228,119.395,0.136449,0.3071327776,-2.989505868,-1.841095937,-2.140772975,4.898523284,6.770001347,7.120091517,7.309622921,4.213,27198840024,3.199194136
465136,0,4.819030017,5.73095937,23818129599,0.7966356292,5.89435,3.25821,110.228,119.395,0.136449,0.3071327776,-2.989505868,-1.841095937,-2.140772975,4.898523284,6.770001347,7.120091517,7.309622921,4.213,27198840024,3.199194136
421312,0,2.80618913,3.173887997,20953995195,0.7259623589,6.47416,8.18079,222.346,237.021,0.0056284,0.1048977429,-3.167732869,-1.859194074,-2.270390129,4.827148352,7.262160075,7.475400428,7.714998773,3.2329,25182988282,3.79547586
421312,0,3.889099375,3.265641388,20820686828,0.9528815391,6.47416,8.18079,222.346,237.021,0.0056284,0.1048977429,-3.167732869,-1.859194074,-2.270390129,4.827148352,7.262160075,7.475400428,7.714998773,3.2329,25182988282,3.79547586
421312,0,4.472882073,3.747956955,22794149050,0.7510599757,6.47416,8.18079,222.346,237.021,0.0056284,0.1048977429,-3.167732869,-1.859194074,-2.270390129,4.827148352,7.262160075,7.475400428,7.714998773,3.2329,25182988282,3.79547586
347508,0,2.622894587,5.080522223,33780630338,0.5543349822,10.4576,30.8919,454.89,496.275,0.77322,-0.1043660443,-3.050830717,-1.795849072,-2.024902227,5.186296951,6.707723619,7.224068851,7.365781949,5.7379,40263388775,3.834748866
347508,0,2.539174295,5.663695374,32004055056,0.6497944585,10.4576,30.8919,454.89,496.275,0.77322,-0.1043660443,-3.050830717,-1.795849072,-2.024902227,5.186296951,6.707723619,7.224068851,7.365781949,5.7379,40263388775,3.834748866
347508,0,5.271731952,7.904279365,40299663892,0.9251359006,10.4576,30.8919,454.89,496.275,0.77322,-0.1043660443,-3.050830717,-1.795849072,-2.024902227,5.186296951,6.707723619,7.224068851,7.365781949,5.7379,40263388775,3.834748866
402635,0,5.14628859,4.656415521,29781331481,0.6697581373,7.86153,11.825,249.625,269.345,0,-1.299851458,-3.052731926,-1.78711443,-2.124076243,4.510640646,6.799734553,7.12561356,7.320033649,4.6331,37488311023,3.095828016
402635,0,4.332198187,4.738431537,28064908131,0.7094622629,7.86153,11.825,249.625,269.345,0,-1.299851458,-3.052731926,-1.78711443,-2.124076243,4.510640646,6.799734553,7.12561356,7.320033649,4.6331,37488311023,3.095828016
402635,0,4.755532118,5.031902345,29090244061,0.9383912112,7.86153,11.825,249.625,269.345,0,-1.299851458,-3.052731926,-1.78711443,-2.124076243,4.510640646,6.799734553,7.12561356,7.320033649,4.6331,37488311023,3.095828016
400089,0,6.294714824,3.819739138,20125029755,0.7876044541,6.29031,14.0716,255.854,276.242,0.059235,-0.5050670086,-3.156710587,-1.773543273,-2.132524295,4.874531732,7.109273093,7.458646496,7.65210963,3.5161,22458282816,4.134841468
400089,0,5.795970485,3.722244033,19379943914,0.9691224998,6.29031,14.0716,255.854,276.242,0.059235,-0.5050670086,-3.156710587,-1.773543273,-2.132524295,4.874531732,7.109273093,7.458646496,7.65210963,3.5161,22458282816,4.134841468
400089,0,5.493170014,3.663663055,18739096565,0.5447320181,6.29031,14.0716,255.854,276.242,0.059235,-0.5050670086,-3.156710587,-1.773543273,-2.132524295,4.874531732,7.109273093,7.458646496,7.65210963,3.5161,22458282816,4.134841468
212836,0,7.534848389,18.46372061,142227759151,0.6240529879,45.618,329.303,2785.71,3160.77,3.58307,-0.4288896044,-3.168722495,-1.58683283,-1.802881218,4.477058344,5.895730702,6.573186964,6.684821307,16.9058,168338776344,4.000898241
284948,0,3.15807894,12.09140358,52717766546,0.7023476593,19.0245,98.7177,939.188,1057,0.366332,0.1189056403,-2.941396787,-1.749007588,-1.89883487,4.471180845,5.982080783,6.689184746,6.785251395,11.7304,71528231137,3.927028195
284948,0,4.414340303,11.49445509,58070399746,0.8416390472,19.0245,98.7177,939.188,1057,0.366332,0.1189056403,-2.941396787,-1.749007588,-1.89883487,4.471180845,5.982080783,6.689184746,6.785251395,11.7304,71528231137,3.927028195
284948,0,3.42905845,13.99709005,53807500409,0.8086483742,19.0245,98.7177,939.188,1057,0.366332,0.1189056403,-2.941396787,-1.749007588,-1.89883487,4.471180845,5.982080783,6.689184746,6.785251395,11.7304,71528231137,3.927028195
419203,0,2.495926423,4.537962491,22381703118,0.7643112104,7.56705,4.40396,257.213,269.208,0,-2.048394009,-3.136213893,-1.696684372,-2.006295829,4.538392125,6.740823399,7.177141604,7.341431812,5.1368,27215888912,4.104667036
419203,0,2.518060706,4.740259921,22398971280,0.8874425387,7.56705,4.40396,257.213,269.208,0,-2.048394009,-3.136213893,-1.696684372,-2.006295829,4.538392125,6.740823399,7.177141604,7.341431812,5.1368,27215888912,4.104667036
419203,0,2.492282931,4.830899729,22748327782,0.6514671483,7.56705,4.40396,257.213,269.208,0,-2.048394009,-3.136213893,-1.696684372,-2.006295829,4.538392125,6.740823399,7.177141604,7.341431812,5.1368,27215888912,4.104667036
412591,0,6.783275162,3.662075871,13184027203,0.8322476959,4.01504,7.48463,198.754,210.278,0,-1.97810624,-3.158540945,-1.971086435,-2.222840936,4.909062441,7.13896329,7.619764316,7.764632075,2.8688,15085502283,3.929116971
319144,0,6.591162358,7.298726817,19440453556,0.5116318181,5.65586,38.8668,577.909,622.464,0.103056,-1.552721966,-2.999623406,-1.880354198,-2.046900871,4.696906499,6.416842259,7.101764335,7.198614283,5.0851,26734707710,3.125661608
311302,0,5.511147201,6.448540096,31443790352,0.5613908289,10.2503,30.6294,642.271,683.211,0,-1.239622646,-3.090783739,-1.742001165,-1.995681844,4.54297027,6.64854477,7.183106487,7.318566363,5.8272,37085545774,4.081365265
311302,0,4.456381595,5.618011191,28464897417,0.6633712594,10.2503,30.6294,642.271,683.211,0,-1.239622646,-3.090783739,-1.742001165,-1.995681844,4.54297027,6.64854477,7.183106487,7.318566363,5.8272,37085545774,4.081365265
311302,0,5.415637817,6.148121259,31243879601,0.514746706,10.2503,30.6294,642.271,683.211,0,-1.239622646,-3.090783739,-1.742001165,-1.995681844,4.54297027,6.64854477,7.183106487,7.318566363,5.8272,37085545774,4.081365265
414050,0,3.228559535,8.81451624,32969617567,0.9278239221,9.65042,7.08211,255.675,272.437,0.00455283,-0.3345372751,-2.991426945,-1.794168679,-1.97156968,4.541622736,6.140176582,6.779779915,6.888045402,8.5179,40343454211,3.531336901
414050,0,3.101106736,7.091108793,31885107124,0.7056150905,9.65042,7.08211,255.675,272.437,0.00455283,-0.3345372751,-2.991426945,-1.794168679,-1.97156968,4.541622736,6.140176582,6.779779915,6.888045402,8.5179,40343454211,3.531336901
414050,0,3.425589243,8.185746615,32786286657,0.8891397893,9.65042,7.08211,255.675,272.437,0.00455283,-0.3345372751,-2.991426945,-1.794168679,-1.97156968,4.541622736,6.140176582,6.779779915,6.888045402,8.5179,40343454211,3.531336901
446937,0,6.319831975,4.948561399,13460241642,0.6540670517,3.456,7.94139,156.277,167.694,0.130672,1.585619705,-3.064782325,-1.885073671,-2.085937745,4.23591436,6.696565775,7.254794138,7.38166608,3.904,14649486399,3.482849958
446937,0,6.908629407,5.722269699,12459989882,0.9138272982,3.456,7.94139,156.277,167.694,0.130672,1.585619705,-3.064782325,-1.885073671,-2.085937745,4.23591436,6.696565775,7.254794138,7.38166608,3.904,14649486399,3.482849958
446937,0,5.643592522,4.336714221,12537138349,0.6426951987,3.456,7.94139,156.277,167.694,0.130672,1.585619705,-3.064782325,-1.885073671,-2.085937745,4.23591436,6.696565775,7.254794138,7.38166608,3.904,14649486399,3.482849958
340585,0,4.503679649,6.683280661,24647086059,0.6045500918,7.21973,42.1185,516.911,566.294,0.0314624,-0.8946255549,-2.985401593,-1.820229614,-2.016886832,4.853266809,6.743172809,7.341934512,7.457307128,4.4476,32262147465,3.303966923
340585,0,2.928948622,5.810023524,19582601838,0.7767869056,7.21973,42.1185,516.911,566.294,0.0314624,-0.8946255549,-2.985401593,-1.820229614,-2.016886832,4.853266809,6.743172809,7.341934512,7.457307128,4.4476,32262147465,3.303966923
340585,0,4.172687189,6.447392232,23337610891,0.7578261588,7.21973,42.1185,516.911,566.294,0.0314624,-0.8946255549,-2.985401593,-1.820229614,-2.016886832,4.853266809,6.743172809,7.341934512,7.457307128,4.4476,32262147465,3.303966923
337843,0,5.318302195,3.755001229,21250444315,0.7268739893,6.76362,12.3312,308.767,327.88,0.102681,-1.051966197,-3.154539995,-1.834971028,-2.202862827,5.220962009,7.104474222,7.430197013,7.631186688,3.5406,26758351277,3.731584108
337843,0,6.909492965,4.762717624,22313814241,0.794362081,6.76362,12.3312,308.767,327.88,0.102681,-1.051966197,-3.154539995,-1.834971028,-2.202862827,5.220962009,7.104474222,7.430197013,7.631186688,3.5406,26758351277,3.731584108
337843,0,7.527241076,4.860885629,23435177704,0.6933008172,6.76362,12.3312,308.767,327.88,0.102681,-1.051966197,-3.154539995,-1.834971028,-2.202862827,5.220962009,7.104474222,7.430197013,7.631186688,3.5406,26758351277,3.731584108
392253,0,2.549739368,5.901862058,46254150614,0.5826141196,14.0666,10.9322,309.781,334.823,0.160108,0.5051983243,-2.827459388,-1.629788257,-1.940903404,4.686211373,6.699643754,7.066478881,7.251148904,6.0804,61317264888,3.38656809
392253,0,2.583246747,8.03071895,46823249833,0.8503262759,14.0666,10.9322,309.781,334.823,0.160108,0.5051983243,-2.827459388,-1.629788257,-1.940903404,4.686211373,6.699643754,7.066478881,7.251148904,6.0804,61317264888,3.38656809
360750,0,2.930039084,11.50350288,54349129167,0.9490499493,17.4213,18.6377,465.816,501.935,0.170701,-1.054840043,-2.97323004,-1.694367196,-1.916415093,4.8789882,6.313402823,6.88459052,7.011367949,9.1952,65413004585,3.931619081
360750,0,2.78202985,8.225573732,53078378677,0.7455870962,17.4213,18.6377,465.816,501.935,0.170701,-1.054840043,-2.97323004,-1.694367196,-1.916415093,4.8789882,6.313402823,6.88459052,7.011367949,9.1952,65413004585,3.931619081
360750,0,3.090200919,9.249489058,56312577789,0.7780853835,17.4213,18.6377,465.816,501.935,0.170701,-1.054840043,-2.97323004,-1.694367196,-1.916415093,4.8789882,6.313402823,6.88459052,7.011367949,9.1952,65413004585,3.931619081
433537,0,7.671840779,6.143752782,13244165043,0.7779432015,4.05624,4.84255,194.511,203.432,0,-0.7776906034,-3.062119387,-1.78358828,-1.987725164,4.72327538,6.535822865,7.181580541,7.291417909,4.4446,15935681597,3.757691662
433537,0,7.4692023,5.777532882,12717188671,0.5715041772,4.05624,4.84255,194.511,203.432,0,-0.7776906034,-3.062119387,-1.78358828,-1.987725164,4.72327538,6.535822865,7.181580541,7.291417909,4.4446,15935681597,3.757691662
433537,0,6.396264601,5.528149681,13565292571,0.6403553442,4.05624,4.84255,194.511,203.432,0,-0.7776906034,-3.062119387,-1.78358828,-1.987725164,4.72327538,6.535822865,7.181580541,7.291417909,4.4446,15935681597,3.757691662
419575,0,4.306031264,3.058127433,12294720982,0.7410399242,3.77539,5.04274,191.58,200.416,0,-2.142998576,-3.15411802,-1.889745406,-2.227624684,5.177465339,7.19472448,7.55903368,7.743975399,2.832,14217024324,3.920197676
419575,0,4.217697566,3.016334403,11914051221,0.7536686443,3.77539,5.04274,191.58,200.416,0,-2.142998576,-3.15411802,-1.889745406,-2.227624684,5.177465339,7.19472448,7.55903368,7.743975399,2.832,14217024324,3.920197676
419575,0,3.95981509,2.980075443,11837521330,0.7383454927,3.77539,5.04274,191.58,200.416,0,-2.142998576,-3.15411802,-1.889745406,-2.227624684,5.177465339,7.19472448,7.55903368,7.743975399,2.832,14217024324,3.920197676
433656,0,5.46231436,3.243879926,21970226975,0.8388866471,7.68143,2.12092,216.44,226.281,0,-2.147580003,-3.138475858,-1.844442668,-2.170137094,4.799286546,7.106669636,7.4891442,7.667131518,3.7134,25860933804,4.384831311
433656,0,4.031682961,3.54210883,20684600545,0.5691572723,7.68143,2.12092,216.44,226.281,0,-2.147580003,-3.138475858,-1.844442668,-2.170137094,4.799286546,7.106669636,7.4891442,7.667131518,3.7134,25860933804,4.384831311
433656,0,5.86157305,4.033111153,22111647267,0.7064404071,7.68143,2.12092,216.44,226.281,0,-2.147580003,-3.138475858,-1.844442668,-2.170137094,4.799286546,7.106669636,7.4891442,7.667131518,3.7134,25860933804,4.384831311
424362,0,6.367108267,2.901438894,13233035079,0.7023975094,4.84005,4.82795,264.779,274.478,0,-2.271145712,-3.502488422,-1.822262748,-2.273429099,5.24366425,7.461063221,7.799660995,8.011717432,2.4682,16052163477,4.451140629
424362,0,7.31922812,3.038408073,13358469989,0.6101080016,4.84005,4.82795,264.779,274.478,0,-2.271145712,-3.502488422,-1.822262748,-2.273429099,5.24366425,7.461063221,7.799660995,8.011717432,2.4682,16052163477,4.451140629
424362,0,11.24841273,3.343671706,15876875378,0.6406061545,4.84005,4.82795,264.779,274.478,0,-2.271145712,-3.502488422,-1.822262748,-2.273429099,5.24366425,7.461063221,7.799660995,8.011717432,2.4682,16052163477,4.451140629
405568,0,4.540873554,7.577369739,16953547138,0.6879384644,6.04706,10.317,279.685,296.081,0,-1.067374971,-2.894421917,-1.586167649,-1.80347857,4.591292625,6.472389807,7.108011592,7.220954583,5.2115,22537919359,3.960893914
405568,0,3.295906162,6.083381058,14834766308,0.7565950821,6.04706,10.317,279.685,296.081,0,-1.067374971,-2.894421917,-1.586167649,-1.80347857,4.591292625,6.472389807,7.108011592,7.220954583,5.2115,22537919359,3.960893914
405568,0,4.946386922,7.772417363,17418243778,0.7381876219,6.04706,10.317,279.685,296.081,0,-1.067374971,-2.894421917,-1.586167649,-1.80347857,4.591292625,6.472389807,7.108011592,7.220954583,5.2115,22537919359,3.960893914
403624,0,3.77037304,5.799459591,33762988844,0.7117232505,6.21754,15.0353,179.649,200.923,0.338425,-0.01646509126,-2.945853954,-1.77946296,-1.994648405,5.024816379,6.486585243,6.968389143,7.116885381,5.619,38609005670,2.37744772
403624,0,2.294311324,5.927708383,27139735541,0.6605316083,6.21754,15.0353,179.649,200.923,0.338425,-0.01646509126,-2.945853954,-1.77946296,-1.994648405,5.024816379,6.486585243,6.968389143,7.116885381,5.619,38609005670,2.37744772
403624,0,2.274772394,6.705166615,29722268357,0.9237416241,6.21754,15.0353,179.649,200.923,0.338425,-0.01646509126,-2.945853954,-1.77946296,-1.994648405,5.024816379,6.486585243,6.968389143,7.116885381,5.619,38609005670,2.37744772
